watershed_desc,begin_code,location_desc,domain_desc,state_ansi,Value,region_desc,zip_5,short_desc,congr_district_code,end_code,agg_level_desc,sector_desc,commodity_desc,state_name,county_ansi,CV (%),reference_period_desc,country_name,country_code,group_desc,unit_desc,asd_code,watershed_code,util_practice_desc,prodn_practice_desc,week_ending,asd_desc,source_desc,domaincat_desc,class_desc,county_code,county_name,freq_desc,state_fips_code,load_time,state_alpha,year,statisticcat_desc,Year,Eggs Set,Date,YoY_Growth,YoY_Growth_Rolling_Avg
,46,US TOTAL,TOTAL,,"210,917,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,46,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #46,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-11-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2013,EGGS SET,2013,210917000.0,2025-01-01,0.3644998120399201,-2.587408907987992
,47,US TOTAL,TOTAL,,"210,021,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,47,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #47,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-11-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2013,EGGS SET,2013,210021000.0,2025-01-01,0.2697463906500719,-2.449927711449363
,48,US TOTAL,TOTAL,,"211,242,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,48,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #48,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-11-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2013,EGGS SET,2013,211242000.0,2025-01-01,3.738152531552319,-1.9432632993137615
,49,US TOTAL,TOTAL,,"209,738,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,49,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #49,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-12-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2013,EGGS SET,2013,209738000.0,2025-01-01,3.657759085090717,-1.500972786323984
,50,US TOTAL,TOTAL,,"211,248,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,50,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #50,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-12-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2013,EGGS SET,2013,211248000.0,2025-01-01,5.677367070370543,-0.6631118427597597
,43,US TOTAL,TOTAL,,"202,879,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-10-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2013,EGGS SET,2013,202879000.0,2025-01-01,-0.8188546789600792,-0.7903059007929518
,33,US TOTAL,TOTAL,,"209,893,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-08-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,209893000.0,2025-01-01,8.312304873958244,0.4498123649237768
,32,US TOTAL,TOTAL,,"211,212,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-08-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,211212000.0,2025-01-01,5.906775241686391,1.1054567864433051
,31,US TOTAL,TOTAL,,"208,500,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-08-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,208500000.0,2025-01-01,-1.1754668688975234,0.7918519322177926
,14,US TOTAL,TOTAL,,"209,103,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,14,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #14,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-04-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,209103000.0,2025-01-01,6.904467325841779,1.9562858284315634
,15,US TOTAL,TOTAL,,"210,208,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-04-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,210208000.0,2025-01-01,5.921181918501239,2.8890154785318525
,16,US TOTAL,TOTAL,,"208,615,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-04-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,208615000.0,2025-01-01,3.945250800958666,3.5585986252326904
,17,US TOTAL,TOTAL,,"208,949,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-04-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,208949000.0,2025-01-01,-0.9330684582086746,3.450467936045307
,18,US TOTAL,TOTAL,,"210,796,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-05-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,210796000.0,2025-01-01,0.3690107179758151,3.4587399633224525
,19,US TOTAL,TOTAL,,"211,192,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-05-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,211192000.0,2025-01-01,-0.02366953541436123,3.1452547910752298
,20,US TOTAL,TOTAL,,"213,153,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-05-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,213153000.0,2025-01-01,1.628221876817748,2.9761266903858155
,21,US TOTAL,TOTAL,,"212,481,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-05-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,212481000.0,2025-01-01,0.5836741649624999,2.551652281601812
,22,US TOTAL,TOTAL,,"213,001,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-06-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,213001000.0,2025-01-01,4.989180743201604,3.035655233448619
,23,US TOTAL,TOTAL,,"212,769,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-06-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,212769000.0,2025-01-01,1.3702219702419693,2.457148324805596
,24,US TOTAL,TOTAL,,"211,967,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-06-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,211967000.0,2025-01-01,0.3574607503361582,1.99470545052641
,25,US TOTAL,TOTAL,,"211,237,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-06-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,211237000.0,2025-01-01,1.3127098321342956,2.202053508945728
,26,US TOTAL,TOTAL,,"210,145,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-06-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,210145000.0,2025-01-01,0.4983190102485269,1.668207815979624
,27,US TOTAL,TOTAL,,"211,730,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-07-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,211730000.0,2025-01-01,0.7240447556705831,1.2351130524104026
,28,US TOTAL,TOTAL,,"211,853,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-07-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,211853000.0,2025-01-01,1.5521415046856557,1.035687277720985
,29,US TOTAL,TOTAL,,"209,600,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-07-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,209600000.0,2025-01-01,0.3115592800156941,1.139406255906349
,30,US TOTAL,TOTAL,,"210,231,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2013-07-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2015-04-14 15:07:16.000,US,2013,EGGS SET,2013,210231000.0,2025-01-01,-0.26803165145449226,1.0863193917871568
,27,US TOTAL,TOTAL,,"212,840,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-07-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET,2014,212840000.0,2025-01-01,0.7803325883556145,1.1533195687679882
,51,US TOTAL,TOTAL,,"219,309,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,51,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #51,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2016-12-24,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2019-05-07 15:07:35.000,US,2016,EGGS SET,2016,219309000.0,2025-01-01,2.888066318559912,1.258306605579835
,26,US TOTAL,TOTAL,,"212,380,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-06-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET,2014,212380000.0,2025-01-01,-0.04753366183329888,1.205705953346852
,24,US TOTAL,TOTAL,,"212,263,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2014-06-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2016-04-12 15:08:57.000,US,2014,EGGS SET,2014,212263000.0,2025-01-01,-0.3464772465856969,0.7610677875312435
,20,US TOTAL,TOTAL,,"218,078,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-05-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,218078000.0,2025-01-01,2.49519431872125,0.8548154832378502
,21,US TOTAL,TOTAL,,"219,226,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-05-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,219226000.0,2025-01-01,3.424589676694967,1.1104095604344175
,22,US TOTAL,TOTAL,,"220,011,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-06-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,220011000.0,2025-01-01,4.1536283889659575,1.3471527735037228
,23,US TOTAL,TOTAL,,"217,737,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-06-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,217737000.0,2025-01-01,3.612743581812561,1.606688154467392
,24,US TOTAL,TOTAL,,"218,396,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-06-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,218396000.0,2025-01-01,3.148349312804033,1.808713534228513
,25,US TOTAL,TOTAL,,"217,655,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-06-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,217655000.0,2025-01-01,2.7386914511477345,1.907592696433686
,26,US TOTAL,TOTAL,,"214,914,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-07-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,214914000.0,2025-01-01,2.5353053435114514,2.092904868391666
,19,US TOTAL,TOTAL,,"219,808,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-05-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,219808000.0,2025-01-01,4.555465178779539,2.4948629375778353
,27,US TOTAL,TOTAL,,"216,113,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-07-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,216113000.0,2025-01-01,1.537774854350693,2.557983126410759
,29,US TOTAL,TOTAL,,"215,913,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-07-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,215913000.0,2025-01-01,-1.5485000615569788,2.1882692614010177
,30,US TOTAL,TOTAL,,"215,168,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-08-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,215168000.0,2025-01-01,1.3127413127413057,2.301625509282234
,31,US TOTAL,TOTAL,,"214,671,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-08-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,214671000.0,2025-01-01,1.1344417067505885,2.4250354220602586
,32,US TOTAL,TOTAL,,"213,335,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-08-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,213335000.0,2025-01-01,-2.1749098946248546,2.035860070948083
,33,US TOTAL,TOTAL,,"212,894,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-08-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,212894000.0,2025-01-01,-2.8883435358944665,1.5097823032322968
,34,US TOTAL,TOTAL,,"212,841,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,34,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #34,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-08-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,212841000.0,2025-01-01,-3.2589279626927703,0.8920692739274029
,35,US TOTAL,TOTAL,,"208,818,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,35,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #35,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-09-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,208818000.0,2025-01-01,-4.096226181126772,0.24965512701579184
,28,US TOTAL,TOTAL,,"215,756,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-07-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,215756000.0,2025-01-01,-1.2088133482298202,-0.11344176140369593
,36,US TOTAL,TOTAL,,"207,430,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,36,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #36,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-09-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,207430000.0,2025-01-01,-4.697801566699589,-0.7331495128909729
,18,US TOTAL,TOTAL,,"219,342,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-05-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,219342000.0,2025-01-01,2.0603590273318595,-0.7727283725726055
,16,US TOTAL,TOTAL,,"216,264,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2015-04-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2017-04-04 15:35:04.000,US,2015,EGGS SET,2015,216264000.0,2025-01-01,-1.6123162032319116,-1.286710154406893
,0,US TOTAL,TOTAL,,"11,104,744,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,0,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,YEAR,UNITED STATES,9000,POULTRY,EGGS,,0,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,,,SURVEY,NOT SPECIFIED,BROILERS,,,ANNUAL,99,2018-04-10 15:00:02.000,US,2015,EGGS SET,2015,11104744000.0,2025-01-01,5038.397042288062,418.4515621317357
