Year,Month,Unit,Value,Class,Commodity,Date
1942,9,HEAD,"514,000",STEERS,CATTLE,1942-09-01
1942,10,HEAD,"493,000",STEERS,CATTLE,1942-10-01
1942,11,HEAD,"352,000",STEERS,CATTLE,1942-11-01
1942,12,HEAD,"407,000",STEERS,CATTLE,1942-12-01
1941,1,HEAD,"413,000",STEERS,CATTLE,1941-01-01
1941,2,HEAD,"350,000",STEERS,CATTLE,1941-02-01
1941,3,HEAD,"389,000",STEERS,CATTLE,1941-03-01
1941,4,HEAD,"430,000",STEERS,CATTLE,1941-04-01
1941,5,HEAD,"496,000",STEERS,CATTLE,1941-05-01
1941,6,HEAD,"475,000",STEERS,CATTLE,1941-06-01
1941,7,HEAD,"520,000",STEERS,CATTLE,1941-07-01
1941,8,HEAD,"491,000",STEERS,CATTLE,1941-08-01
1941,9,HEAD,"496,000",STEERS,CATTLE,1941-09-01
1941,10,HEAD,"512,000",STEERS,CATTLE,1941-10-01
1941,11,HEAD,"416,000",STEERS,CATTLE,1941-11-01
1941,12,HEAD,"473,000",STEERS,CATTLE,1941-12-01
1940,1,HEAD,"426,000",STEERS,CATTLE,1940-01-01
1940,2,HEAD,"383,000",STEERS,CATTLE,1940-02-01
1940,3,HEAD,"389,000",STEERS,CATTLE,1940-03-01
1940,4,HEAD,"440,000",STEERS,CATTLE,1940-04-01
1940,5,HEAD,"448,000",STEERS,CATTLE,1940-05-01
1940,6,HEAD,"403,000",STEERS,CATTLE,1940-06-01
1940,7,HEAD,"421,000",STEERS,CATTLE,1940-07-01
1940,8,HEAD,"427,000",STEERS,CATTLE,1940-08-01
1940,9,HEAD,"386,000",STEERS,CATTLE,1940-09-01
1940,10,HEAD,"422,000",STEERS,CATTLE,1940-10-01
1940,11,HEAD,"352,000",STEERS,CATTLE,1940-11-01
1940,12,HEAD,"370,000",STEERS,CATTLE,1940-12-01
1939,1,HEAD,"339,000",STEERS,CATTLE,1939-01-01
1939,2,HEAD,"315,000",STEERS,CATTLE,1939-02-01
1939,3,HEAD,"370,000",STEERS,CATTLE,1939-03-01
1939,4,HEAD,"341,000",STEERS,CATTLE,1939-04-01
1939,5,HEAD,"402,000",STEERS,CATTLE,1939-05-01
1939,6,HEAD,"407,000",STEERS,CATTLE,1939-06-01
1939,7,HEAD,"396,000",STEERS,CATTLE,1939-07-01
1939,8,HEAD,"434,000",STEERS,CATTLE,1939-08-01
1939,9,HEAD,"428,000",STEERS,CATTLE,1939-09-01
1939,10,HEAD,"392,000",STEERS,CATTLE,1939-10-01
1939,11,HEAD,"379,000",STEERS,CATTLE,1939-11-01
1939,12,HEAD,"385,000",STEERS,CATTLE,1939-12-01
1938,1,HEAD,"362,000",STEERS,CATTLE,1938-01-01
1938,2,HEAD,"353,000",STEERS,CATTLE,1938-02-01
1938,3,HEAD,"406,000",STEERS,CATTLE,1938-03-01
1938,4,HEAD,"395,000",STEERS,CATTLE,1938-04-01
1938,5,HEAD,"404,000",STEERS,CATTLE,1938-05-01
1938,6,HEAD,"394,000",STEERS,CATTLE,1938-06-01
1938,7,HEAD,"375,000",STEERS,CATTLE,1938-07-01
1938,8,HEAD,"376,000",STEERS,CATTLE,1938-08-01
1938,9,HEAD,"396,000",STEERS,CATTLE,1938-09-01
1938,10,HEAD,"364,000",STEERS,CATTLE,1938-10-01
1938,11,HEAD,"363,000",STEERS,CATTLE,1938-11-01
1938,12,HEAD,"328,000",STEERS,CATTLE,1938-12-01
1937,1,HEAD,"366,000",STEERS,CATTLE,1937-01-01
1937,2,HEAD,"325,000",STEERS,CATTLE,1937-02-01
1937,3,HEAD,"383,000",STEERS,CATTLE,1937-03-01
1937,4,HEAD,"406,000",STEERS,CATTLE,1937-04-01
1937,5,HEAD,"355,000",STEERS,CATTLE,1937-05-01
1937,6,HEAD,"376,000",STEERS,CATTLE,1937-06-01
1937,7,HEAD,"309,000",STEERS,CATTLE,1937-07-01
1937,8,HEAD,"294,000",STEERS,CATTLE,1937-08-01
1937,9,HEAD,"316,000",STEERS,CATTLE,1937-09-01
1937,10,HEAD,"292,000",STEERS,CATTLE,1937-10-01
1937,11,HEAD,"283,000",STEERS,CATTLE,1937-11-01
1937,12,HEAD,"332,000",STEERS,CATTLE,1937-12-01
1936,1,HEAD,"355,000",STEERS,CATTLE,1936-01-01
1936,2,HEAD,"346,000",STEERS,CATTLE,1936-02-01
1936,3,HEAD,"359,000",STEERS,CATTLE,1936-03-01
1936,4,HEAD,"419,000",STEERS,CATTLE,1936-04-01
1936,5,HEAD,"420,000",STEERS,CATTLE,1936-05-01
1936,6,HEAD,"432,000",STEERS,CATTLE,1936-06-01
1936,7,HEAD,"455,000",STEERS,CATTLE,1936-07-01
1936,8,HEAD,"432,000",STEERS,CATTLE,1936-08-01
1936,9,HEAD,"445,000",STEERS,CATTLE,1936-09-01
1936,10,HEAD,"415,000",STEERS,CATTLE,1936-10-01
1936,11,HEAD,"336,000",STEERS,CATTLE,1936-11-01
1936,12,HEAD,"384,000",STEERS,CATTLE,1936-12-01
1935,1,HEAD,"369,000",STEERS,CATTLE,1935-01-01
1935,2,HEAD,"255,000",STEERS,CATTLE,1935-02-01
1935,3,HEAD,"280,000",STEERS,CATTLE,1935-03-01
1935,4,HEAD,"295,000",STEERS,CATTLE,1935-04-01
1935,5,HEAD,"330,000",STEERS,CATTLE,1935-05-01
1935,6,HEAD,"308,000",STEERS,CATTLE,1935-06-01
1935,7,HEAD,"331,000",STEERS,CATTLE,1935-07-01
1935,8,HEAD,"363,000",STEERS,CATTLE,1935-08-01
1935,9,HEAD,"335,000",STEERS,CATTLE,1935-09-01
1935,10,HEAD,"356,000",STEERS,CATTLE,1935-10-01
1935,11,HEAD,"317,000",STEERS,CATTLE,1935-11-01
1935,12,HEAD,"317,000",STEERS,CATTLE,1935-12-01
1934,1,HEAD,"453,000",STEERS,CATTLE,1934-01-01
1934,2,HEAD,"392,000",STEERS,CATTLE,1934-02-01
1934,3,HEAD,"409,000",STEERS,CATTLE,1934-03-01
1934,4,HEAD,"412,000",STEERS,CATTLE,1934-04-01
1934,5,HEAD,"428,000",STEERS,CATTLE,1934-05-01
1934,6,HEAD,"403,000",STEERS,CATTLE,1934-06-01
1934,7,HEAD,"359,000",STEERS,CATTLE,1934-07-01
1934,8,HEAD,"408,000",STEERS,CATTLE,1934-08-01
1934,9,HEAD,"396,000",STEERS,CATTLE,1934-09-01
1934,10,HEAD,"412,000",STEERS,CATTLE,1934-10-01
1934,11,HEAD,"348,000",STEERS,CATTLE,1934-11-01
1934,12,HEAD,"344,000",STEERS,CATTLE,1934-12-01
1933,1,HEAD,"346,000",STEERS,CATTLE,1933-01-01
1933,2,HEAD,"309,000",STEERS,CATTLE,1933-02-01
1933,3,HEAD,"340,000",STEERS,CATTLE,1933-03-01
1933,4,HEAD,"334,000",STEERS,CATTLE,1933-04-01
1933,5,HEAD,"385,000",STEERS,CATTLE,1933-05-01
1933,6,HEAD,"380,000",STEERS,CATTLE,1933-06-01
1933,7,HEAD,"381,000",STEERS,CATTLE,1933-07-01
1933,8,HEAD,"423,000",STEERS,CATTLE,1933-08-01
1933,9,HEAD,"403,000",STEERS,CATTLE,1933-09-01
1933,10,HEAD,"432,000",STEERS,CATTLE,1933-10-01
1933,11,HEAD,"384,000",STEERS,CATTLE,1933-11-01
1933,12,HEAD,"389,000",STEERS,CATTLE,1933-12-01
1932,1,HEAD,"366,000",STEERS,CATTLE,1932-01-01
1932,2,HEAD,"351,000",STEERS,CATTLE,1932-02-01
1932,3,HEAD,"371,000",STEERS,CATTLE,1932-03-01
1932,4,HEAD,"381,000",STEERS,CATTLE,1932-04-01
1932,5,HEAD,"356,000",STEERS,CATTLE,1932-05-01
1932,6,HEAD,"359,000",STEERS,CATTLE,1932-06-01
1932,7,HEAD,"344,000",STEERS,CATTLE,1932-07-01
1932,8,HEAD,"328,000",STEERS,CATTLE,1932-08-01
1932,9,HEAD,"344,000",STEERS,CATTLE,1932-09-01
1932,10,HEAD,"326,000",STEERS,CATTLE,1932-10-01
1932,11,HEAD,"312,000",STEERS,CATTLE,1932-11-01
1932,12,HEAD,"302,000",STEERS,CATTLE,1932-12-01
1931,1,HEAD,"331,000",STEERS,CATTLE,1931-01-01
1931,2,HEAD,"294,000",STEERS,CATTLE,1931-02-01
1931,3,HEAD,"338,000",STEERS,CATTLE,1931-03-01
1931,4,HEAD,"392,000",STEERS,CATTLE,1931-04-01
1931,5,HEAD,"407,000",STEERS,CATTLE,1931-05-01
1931,6,HEAD,"390,000",STEERS,CATTLE,1931-06-01
1931,7,HEAD,"412,000",STEERS,CATTLE,1931-07-01
1931,8,HEAD,"417,000",STEERS,CATTLE,1931-08-01
1931,9,HEAD,"379,000",STEERS,CATTLE,1931-09-01
1931,10,HEAD,"401,000",STEERS,CATTLE,1931-10-01
1931,11,HEAD,"313,000",STEERS,CATTLE,1931-11-01
1931,12,HEAD,"371,000",STEERS,CATTLE,1931-12-01
1930,1,HEAD,"331,000",STEERS,CATTLE,1930-01-01
1930,2,HEAD,"268,000",STEERS,CATTLE,1930-02-01
1930,3,HEAD,"317,000",STEERS,CATTLE,1930-03-01
1930,4,HEAD,"338,000",STEERS,CATTLE,1930-04-01
1930,5,HEAD,"386,000",STEERS,CATTLE,1930-05-01
1930,6,HEAD,"357,000",STEERS,CATTLE,1930-06-01
1930,7,HEAD,"411,000",STEERS,CATTLE,1930-07-01
1930,8,HEAD,"402,000",STEERS,CATTLE,1930-08-01
1930,9,HEAD,"400,000",STEERS,CATTLE,1930-09-01
1930,10,HEAD,"401,000",STEERS,CATTLE,1930-10-01
1930,11,HEAD,"291,000",STEERS,CATTLE,1930-11-01
1930,12,HEAD,"338,000",STEERS,CATTLE,1930-12-01
1929,1,HEAD,"350,000",STEERS,CATTLE,1929-01-01
1929,2,HEAD,"279,000",STEERS,CATTLE,1929-02-01
1929,3,HEAD,"322,000",STEERS,CATTLE,1929-03-01
1929,4,HEAD,"363,000",STEERS,CATTLE,1929-04-01
1929,5,HEAD,"364,000",STEERS,CATTLE,1929-05-01
1929,6,HEAD,"331,000",STEERS,CATTLE,1929-06-01
1929,7,HEAD,"368,000",STEERS,CATTLE,1929-07-01
1929,8,HEAD,"365,000",STEERS,CATTLE,1929-08-01
1929,9,HEAD,"366,000",STEERS,CATTLE,1929-09-01
1929,10,HEAD,"360,000",STEERS,CATTLE,1929-10-01
1929,11,HEAD,"290,000",STEERS,CATTLE,1929-11-01
1929,12,HEAD,"293,000",STEERS,CATTLE,1929-12-01
1928,1,HEAD,"278,000",STEERS,CATTLE,1928-01-01
1928,2,HEAD,"306,000",STEERS,CATTLE,1928-02-01
1928,3,HEAD,"328,000",STEERS,CATTLE,1928-03-01
1928,4,HEAD,"328,000",STEERS,CATTLE,1928-04-01
1928,5,HEAD,"394,000",STEERS,CATTLE,1928-05-01
1928,6,HEAD,"368,000",STEERS,CATTLE,1928-06-01
1928,7,HEAD,"334,000",STEERS,CATTLE,1928-07-01
1928,8,HEAD,"332,000",STEERS,CATTLE,1928-08-01
1928,9,HEAD,"331,000",STEERS,CATTLE,1928-09-01
1928,10,HEAD,"287,000",STEERS,CATTLE,1928-10-01
1928,11,HEAD,"282,000",STEERS,CATTLE,1928-11-01
1928,12,HEAD,"279,000",STEERS,CATTLE,1928-12-01
1927,1,HEAD,"354,000",STEERS,CATTLE,1927-01-01
1927,2,HEAD,"347,000",STEERS,CATTLE,1927-02-01
1927,3,HEAD,"382,000",STEERS,CATTLE,1927-03-01
1927,4,HEAD,"374,000",STEERS,CATTLE,1927-04-01
1927,5,HEAD,"449,000",STEERS,CATTLE,1927-05-01
1927,6,HEAD,"413,000",STEERS,CATTLE,1927-06-01
1927,7,HEAD,"393,000",STEERS,CATTLE,1927-07-01
1927,8,HEAD,"420,000",STEERS,CATTLE,1927-08-01
1927,9,HEAD,"410,000",STEERS,CATTLE,1927-09-01
1927,10,HEAD,"331,000",STEERS,CATTLE,1927-10-01
1927,11,HEAD,"312,000",STEERS,CATTLE,1927-11-01
1927,12,HEAD,"297,000",STEERS,CATTLE,1927-12-01
1926,1,HEAD,"343,000",STEERS,CATTLE,1926-01-01
1926,2,HEAD,"319,000",STEERS,CATTLE,1926-02-01
1926,3,HEAD,"375,000",STEERS,CATTLE,1926-03-01
1926,4,HEAD,"407,000",STEERS,CATTLE,1926-04-01
1926,5,HEAD,"422,000",STEERS,CATTLE,1926-05-01
1926,6,HEAD,"438,000",STEERS,CATTLE,1926-06-01
1926,7,HEAD,"447,000",STEERS,CATTLE,1926-07-01
1926,8,HEAD,"417,000",STEERS,CATTLE,1926-08-01
1926,9,HEAD,"460,000",STEERS,CATTLE,1926-09-01
1926,10,HEAD,"386,000",STEERS,CATTLE,1926-10-01
1926,11,HEAD,"360,000",STEERS,CATTLE,1926-11-01
1926,12,HEAD,"395,000",STEERS,CATTLE,1926-12-01
1925,1,HEAD,"389,000",STEERS,CATTLE,1925-01-01
1925,2,HEAD,"311,000",STEERS,CATTLE,1925-02-01
1925,3,HEAD,"355,000",STEERS,CATTLE,1925-03-01
1925,4,HEAD,"402,000",STEERS,CATTLE,1925-04-01
1925,5,HEAD,"425,000",STEERS,CATTLE,1925-05-01
1925,6,HEAD,"383,000",STEERS,CATTLE,1925-06-01
1925,7,HEAD,"434,000",STEERS,CATTLE,1925-07-01
1925,8,HEAD,"352,000",STEERS,CATTLE,1925-08-01
1925,9,HEAD,"378,000",STEERS,CATTLE,1925-09-01
1925,10,HEAD,"385,000",STEERS,CATTLE,1925-10-01
1925,11,HEAD,"292,000",STEERS,CATTLE,1925-11-01
1925,12,HEAD,"360,000",STEERS,CATTLE,1925-12-01
1924,1,HEAD,"367,000",STEERS,CATTLE,1924-01-01
1924,2,HEAD,"309,000",STEERS,CATTLE,1924-02-01
1924,3,HEAD,"317,000",STEERS,CATTLE,1924-03-01
1924,4,HEAD,"362,000",STEERS,CATTLE,1924-04-01
1924,5,HEAD,"437,000",STEERS,CATTLE,1924-05-01
1924,6,HEAD,"376,000",STEERS,CATTLE,1924-06-01
1924,7,HEAD,"420,000",STEERS,CATTLE,1924-07-01
1924,8,HEAD,"402,000",STEERS,CATTLE,1924-08-01
1924,9,HEAD,"386,000",STEERS,CATTLE,1924-09-01
1924,10,HEAD,"383,000",STEERS,CATTLE,1924-10-01
1924,11,HEAD,"325,000",STEERS,CATTLE,1924-11-01
1924,12,HEAD,"372,000",STEERS,CATTLE,1924-12-01
1923,1,HEAD,"350,000",STEERS,CATTLE,1923-01-01
1923,2,HEAD,"323,000",STEERS,CATTLE,1923-02-01
1923,3,HEAD,"373,000",STEERS,CATTLE,1923-03-01
1923,4,HEAD,"346,000",STEERS,CATTLE,1923-04-01
1923,5,HEAD,"425,000",STEERS,CATTLE,1923-05-01
1923,6,HEAD,"427,000",STEERS,CATTLE,1923-06-01
1923,7,HEAD,"380,000",STEERS,CATTLE,1923-07-01
1923,8,HEAD,"392,000",STEERS,CATTLE,1923-08-01
1923,9,HEAD,"372,000",STEERS,CATTLE,1923-09-01
1923,10,HEAD,"400,000",STEERS,CATTLE,1923-10-01
1923,11,HEAD,"293,000",STEERS,CATTLE,1923-11-01
1923,12,HEAD,"317,000",STEERS,CATTLE,1923-12-01
1922,7,HEAD,"414,000",STEERS,CATTLE,1922-07-01
1922,8,HEAD,"425,000",STEERS,CATTLE,1922-08-01
1922,9,HEAD,"413,000",STEERS,CATTLE,1922-09-01
1922,10,HEAD,"395,000",STEERS,CATTLE,1922-10-01
1922,11,HEAD,"376,000",STEERS,CATTLE,1922-11-01
1922,12,HEAD,"359,000",STEERS,CATTLE,1922-12-01
2025,1,HEAD,"839,500",HEIFERS,CATTLE,2025-01-01
2025,2,HEAD,"728,200",HEIFERS,CATTLE,2025-02-01
2024,1,HEAD,"834,100",HEIFERS,CATTLE,2024-01-01
2024,2,HEAD,"812,400",HEIFERS,CATTLE,2024-02-01
2024,3,HEAD,"819,400",HEIFERS,CATTLE,2024-03-01
2024,4,HEAD,"899,500",HEIFERS,CATTLE,2024-04-01
2024,5,HEAD,"852,300",HEIFERS,CATTLE,2024-05-01
2024,6,HEAD,"775,000",HEIFERS,CATTLE,2024-06-01
2024,7,HEAD,"817,000",HEIFERS,CATTLE,2024-07-01
2024,8,HEAD,"820,400",HEIFERS,CATTLE,2024-08-01
2024,9,HEAD,"802,000",HEIFERS,CATTLE,2024-09-01
2024,10,HEAD,"910,900",HEIFERS,CATTLE,2024-10-01
2024,11,HEAD,"831,400",HEIFERS,CATTLE,2024-11-01
2024,12,HEAD,"829,000",HEIFERS,CATTLE,2024-12-01
2023,1,HEAD,"848,000",HEIFERS,CATTLE,2023-01-01
2023,2,HEAD,"773,500",HEIFERS,CATTLE,2023-02-01
2023,3,HEAD,"942,900",HEIFERS,CATTLE,2023-03-01
2023,4,HEAD,"799,500",HEIFERS,CATTLE,2023-04-01
2023,5,HEAD,"847,100",HEIFERS,CATTLE,2023-05-01
2023,6,HEAD,"850,900",HEIFERS,CATTLE,2023-06-01
2023,7,HEAD,"784,800",HEIFERS,CATTLE,2023-07-01
2023,8,HEAD,"874,000",HEIFERS,CATTLE,2023-08-01
2023,9,HEAD,"788,600",HEIFERS,CATTLE,2023-09-01
2023,10,HEAD,"870,100",HEIFERS,CATTLE,2023-10-01
2023,11,HEAD,"856,900",HEIFERS,CATTLE,2023-11-01
2023,12,HEAD,"797,200",HEIFERS,CATTLE,2023-12-01
2022,1,HEAD,"789,200",HEIFERS,CATTLE,2022-01-01
2022,2,HEAD,"814,100",HEIFERS,CATTLE,2022-02-01
2022,3,HEAD,"933,900",HEIFERS,CATTLE,2022-03-01
2022,4,HEAD,"825,400",HEIFERS,CATTLE,2022-04-01
2022,5,HEAD,"809,300",HEIFERS,CATTLE,2022-05-01
2022,6,HEAD,"891,100",HEIFERS,CATTLE,2022-06-01
2022,7,HEAD,"827,700",HEIFERS,CATTLE,2022-07-01
2022,8,HEAD,"905,000",HEIFERS,CATTLE,2022-08-01
2022,9,HEAD,"860,900",HEIFERS,CATTLE,2022-09-01
2022,10,HEAD,"895,500",HEIFERS,CATTLE,2022-10-01
2022,11,HEAD,"925,900",HEIFERS,CATTLE,2022-11-01
2022,12,HEAD,"814,000",HEIFERS,CATTLE,2022-12-01
2021,1,HEAD,"800,600",HEIFERS,CATTLE,2021-01-01
2021,2,HEAD,"768,300",HEIFERS,CATTLE,2021-02-01
2021,3,HEAD,"908,800",HEIFERS,CATTLE,2021-03-01
2021,4,HEAD,"828,900",HEIFERS,CATTLE,2021-04-01
2021,5,HEAD,"752,900",HEIFERS,CATTLE,2021-05-01
2021,6,HEAD,"820,800",HEIFERS,CATTLE,2021-06-01
2021,7,HEAD,"790,000",HEIFERS,CATTLE,2021-07-01
2021,8,HEAD,"812,200",HEIFERS,CATTLE,2021-08-01
2021,9,HEAD,"796,600",HEIFERS,CATTLE,2021-09-01
2021,10,HEAD,"859,900",HEIFERS,CATTLE,2021-10-01
2021,11,HEAD,"862,900",HEIFERS,CATTLE,2021-11-01
2021,12,HEAD,"823,000",HEIFERS,CATTLE,2021-12-01
2020,1,HEAD,"870,600",HEIFERS,CATTLE,2020-01-01
2020,2,HEAD,"747,300",HEIFERS,CATTLE,2020-02-01
2020,3,HEAD,"900,600",HEIFERS,CATTLE,2020-03-01
2020,4,HEAD,"629,000",HEIFERS,CATTLE,2020-04-01
2020,5,HEAD,"603,300",HEIFERS,CATTLE,2020-05-01
2020,6,HEAD,"746,700",HEIFERS,CATTLE,2020-06-01
2020,7,HEAD,"829,900",HEIFERS,CATTLE,2020-07-01
2020,8,HEAD,"848,100",HEIFERS,CATTLE,2020-08-01
2020,9,HEAD,"801,500",HEIFERS,CATTLE,2020-09-01
2020,10,HEAD,"861,800",HEIFERS,CATTLE,2020-10-01
2020,11,HEAD,"798,200",HEIFERS,CATTLE,2020-11-01
2020,12,HEAD,"808,200",HEIFERS,CATTLE,2020-12-01
2019,1,HEAD,"837,300",HEIFERS,CATTLE,2019-01-01
2019,2,HEAD,"723,400",HEIFERS,CATTLE,2019-02-01
2019,3,HEAD,"797,200",HEIFERS,CATTLE,2019-03-01
2019,4,HEAD,"789,900",HEIFERS,CATTLE,2019-04-01
2019,5,HEAD,"802,100",HEIFERS,CATTLE,2019-05-01
2019,6,HEAD,"773,000",HEIFERS,CATTLE,2019-06-01
2019,7,HEAD,"842,500",HEIFERS,CATTLE,2019-07-01
2019,8,HEAD,"866,400",HEIFERS,CATTLE,2019-08-01
2019,9,HEAD,"817,900",HEIFERS,CATTLE,2019-09-01
2019,10,HEAD,"912,200",HEIFERS,CATTLE,2019-10-01
2019,11,HEAD,"824,700",HEIFERS,CATTLE,2019-11-01
2019,12,HEAD,"832,200",HEIFERS,CATTLE,2019-12-01
2018,1,HEAD,"747,500",HEIFERS,CATTLE,2018-01-01
2018,2,HEAD,"684,300",HEIFERS,CATTLE,2018-02-01
2018,3,HEAD,"754,400",HEIFERS,CATTLE,2018-03-01
2018,4,HEAD,"694,600",HEIFERS,CATTLE,2018-04-01
2018,5,HEAD,"758,400",HEIFERS,CATTLE,2018-05-01
2018,6,HEAD,"765,300",HEIFERS,CATTLE,2018-06-01
2018,7,HEAD,"772,600",HEIFERS,CATTLE,2018-07-01
2018,8,HEAD,"828,600",HEIFERS,CATTLE,2018-08-01
2018,9,HEAD,"742,100",HEIFERS,CATTLE,2018-09-01
2018,10,HEAD,"841,600",HEIFERS,CATTLE,2018-10-01
2018,11,HEAD,"823,700",HEIFERS,CATTLE,2018-11-01
2018,12,HEAD,"753,500",HEIFERS,CATTLE,2018-12-01
2017,1,HEAD,"695,900",HEIFERS,CATTLE,2017-01-01
2017,2,HEAD,"634,600",HEIFERS,CATTLE,2017-02-01
2017,3,HEAD,"764,100",HEIFERS,CATTLE,2017-03-01
2017,4,HEAD,"609,700",HEIFERS,CATTLE,2017-04-01
2017,5,HEAD,"667,600",HEIFERS,CATTLE,2017-05-01
2017,6,HEAD,"694,800",HEIFERS,CATTLE,2017-06-01
2017,7,HEAD,"672,500",HEIFERS,CATTLE,2017-07-01
2017,8,HEAD,"788,800",HEIFERS,CATTLE,2017-08-01
2017,9,HEAD,"747,100",HEIFERS,CATTLE,2017-09-01
2017,10,HEAD,"795,300",HEIFERS,CATTLE,2017-10-01
2017,11,HEAD,"804,800",HEIFERS,CATTLE,2017-11-01
2017,12,HEAD,"735,900",HEIFERS,CATTLE,2017-12-01
2016,1,HEAD,"611,200",HEIFERS,CATTLE,2016-01-01
2016,2,HEAD,"617,900",HEIFERS,CATTLE,2016-02-01
2016,3,HEAD,"668,400",HEIFERS,CATTLE,2016-03-01
2016,4,HEAD,"586,100",HEIFERS,CATTLE,2016-04-01
2016,5,HEAD,"583,200",HEIFERS,CATTLE,2016-05-01
2016,6,HEAD,"612,800",HEIFERS,CATTLE,2016-06-01
2016,7,HEAD,"581,700",HEIFERS,CATTLE,2016-07-01
2016,8,HEAD,"690,500",HEIFERS,CATTLE,2016-08-01
2016,9,HEAD,"652,700",HEIFERS,CATTLE,2016-09-01
2016,10,HEAD,"690,900",HEIFERS,CATTLE,2016-10-01
2016,11,HEAD,"710,600",HEIFERS,CATTLE,2016-11-01
2016,12,HEAD,"692,300",HEIFERS,CATTLE,2016-12-01
2015,1,HEAD,"649,400",HEIFERS,CATTLE,2015-01-01
2015,2,HEAD,"627,300",HEIFERS,CATTLE,2015-02-01
2015,3,HEAD,"676,000",HEIFERS,CATTLE,2015-03-01
2015,4,HEAD,"635,400",HEIFERS,CATTLE,2015-04-01
2015,5,HEAD,"588,800",HEIFERS,CATTLE,2015-05-01
2015,6,HEAD,"584,500",HEIFERS,CATTLE,2015-06-01
2015,7,HEAD,"590,700",HEIFERS,CATTLE,2015-07-01
2015,8,HEAD,"557,800",HEIFERS,CATTLE,2015-08-01
2015,9,HEAD,"564,600",HEIFERS,CATTLE,2015-09-01
2015,10,HEAD,"638,800",HEIFERS,CATTLE,2015-10-01
2015,11,HEAD,"604,400",HEIFERS,CATTLE,2015-11-01
2015,12,HEAD,"633,700",HEIFERS,CATTLE,2015-12-01
2014,1,HEAD,"751,500",HEIFERS,CATTLE,2014-01-01
2014,2,HEAD,"634,600",HEIFERS,CATTLE,2014-02-01
2014,3,HEAD,"700,400",HEIFERS,CATTLE,2014-03-01
2014,4,HEAD,"714,800",HEIFERS,CATTLE,2014-04-01
2014,5,HEAD,"682,100",HEIFERS,CATTLE,2014-05-01
2014,6,HEAD,"715,100",HEIFERS,CATTLE,2014-06-01
2014,7,HEAD,"692,300",HEIFERS,CATTLE,2014-07-01
2014,8,HEAD,"685,200",HEIFERS,CATTLE,2014-08-01
2014,9,HEAD,"701,600",HEIFERS,CATTLE,2014-09-01
2014,10,HEAD,"766,100",HEIFERS,CATTLE,2014-10-01
2014,11,HEAD,"657,600",HEIFERS,CATTLE,2014-11-01
2014,12,HEAD,"675,200",HEIFERS,CATTLE,2014-12-01
2013,1,HEAD,"794,400",HEIFERS,CATTLE,2013-01-01
2013,2,HEAD,"688,700",HEIFERS,CATTLE,2013-02-01
2013,3,HEAD,"762,500",HEIFERS,CATTLE,2013-03-01
2013,4,HEAD,"780,200",HEIFERS,CATTLE,2013-04-01
2013,5,HEAD,"762,400",HEIFERS,CATTLE,2013-05-01
2013,6,HEAD,"726,200",HEIFERS,CATTLE,2013-06-01
2013,7,HEAD,"808,300",HEIFERS,CATTLE,2013-07-01
2013,8,HEAD,"801,200",HEIFERS,CATTLE,2013-08-01
2013,9,HEAD,"735,200",HEIFERS,CATTLE,2013-09-01
2013,10,HEAD,"845,800",HEIFERS,CATTLE,2013-10-01
2013,11,HEAD,"700,700",HEIFERS,CATTLE,2013-11-01
2013,12,HEAD,"726,000",HEIFERS,CATTLE,2013-12-01
2012,1,HEAD,"765,800",HEIFERS,CATTLE,2012-01-01
2012,2,HEAD,"781,200",HEIFERS,CATTLE,2012-02-01
2012,3,HEAD,"840,400",HEIFERS,CATTLE,2012-03-01
2012,4,HEAD,"765,000",HEIFERS,CATTLE,2012-04-01
2012,5,HEAD,"786,100",HEIFERS,CATTLE,2012-05-01
2012,6,HEAD,"774,200",HEIFERS,CATTLE,2012-06-01
2012,7,HEAD,"726,400",HEIFERS,CATTLE,2012-07-01
2012,8,HEAD,"836,000",HEIFERS,CATTLE,2012-08-01
2012,9,HEAD,"708,400",HEIFERS,CATTLE,2012-09-01
2012,10,HEAD,"803,700",HEIFERS,CATTLE,2012-10-01
2012,11,HEAD,"785,200",HEIFERS,CATTLE,2012-11-01
2012,12,HEAD,"696,700",HEIFERS,CATTLE,2012-12-01
2011,1,HEAD,"808,400",HEIFERS,CATTLE,2011-01-01
2011,2,HEAD,"818,200",HEIFERS,CATTLE,2011-02-01
2011,3,HEAD,"903,700",HEIFERS,CATTLE,2011-03-01
2011,4,HEAD,"800,400",HEIFERS,CATTLE,2011-04-01
2011,5,HEAD,"782,400",HEIFERS,CATTLE,2011-05-01
2011,6,HEAD,"877,600",HEIFERS,CATTLE,2011-06-01
2011,7,HEAD,"760,900",HEIFERS,CATTLE,2011-07-01
2011,8,HEAD,"840,800",HEIFERS,CATTLE,2011-08-01
2011,9,HEAD,"803,700",HEIFERS,CATTLE,2011-09-01
2011,10,HEAD,"808,800",HEIFERS,CATTLE,2011-10-01
2011,11,HEAD,"774,800",HEIFERS,CATTLE,2011-11-01
2011,12,HEAD,"746,000",HEIFERS,CATTLE,2011-12-01
2010,1,HEAD,"813,900",HEIFERS,CATTLE,2010-01-01
2010,2,HEAD,"804,700",HEIFERS,CATTLE,2010-02-01
2010,3,HEAD,"863,800",HEIFERS,CATTLE,2010-03-01
2010,4,HEAD,"814,600",HEIFERS,CATTLE,2010-04-01
