watershed_desc,begin_code,location_desc,domain_desc,state_ansi,Value,region_desc,zip_5,short_desc,congr_district_code,end_code,agg_level_desc,sector_desc,commodity_desc,state_name,county_ansi,CV (%),reference_period_desc,country_name,country_code,group_desc,unit_desc,asd_code,watershed_code,util_practice_desc,prodn_practice_desc,week_ending,asd_desc,source_desc,domaincat_desc,class_desc,county_code,county_name,freq_desc,state_fips_code,load_time,state_alpha,year,statisticcat_desc
,39,US TOTAL,TOTAL,,"230,316,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,39,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #39,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-10-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,40,US TOTAL,TOTAL,,"231,026,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,40,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #40,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-10-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,41,US TOTAL,TOTAL,,"229,065,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,41,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #41,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-10-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,42,US TOTAL,TOTAL,,"234,077,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,42,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #42,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-10-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,43,US TOTAL,TOTAL,,"238,275,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-10-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,44,US TOTAL,TOTAL,,"234,094,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,44,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #44,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-11-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,45,US TOTAL,TOTAL,,"241,406,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,45,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #45,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-11-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,46,US TOTAL,TOTAL,,"240,594,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,46,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #46,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-11-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,47,US TOTAL,TOTAL,,"242,317,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,47,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #47,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-11-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,48,US TOTAL,TOTAL,,"240,845,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,48,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #48,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-12-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,49,US TOTAL,TOTAL,,"238,979,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,49,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #49,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-12-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,50,US TOTAL,TOTAL,,"237,594,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,50,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #50,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-12-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,51,US TOTAL,TOTAL,,"238,160,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,51,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #51,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2021-12-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,52,US TOTAL,TOTAL,,"236,948,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,52,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #52,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2022-01-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2024-04-02 15:00:00.000,US,2021,EGGS SET
,00,US TOTAL,TOTAL,,"12,247,297,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,00,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,YEAR,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,,,SURVEY,NOT SPECIFIED,BROILERS,,,ANNUAL,99,2023-04-04 15:00:00.000,US,2020,EGGS SET
,01,US TOTAL,TOTAL,,"236,562,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,01,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #01,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-01-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,02,US TOTAL,TOTAL,,"239,368,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,02,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #02,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-01-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,03,US TOTAL,TOTAL,,"237,441,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,03,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #03,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-01-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,04,US TOTAL,TOTAL,,"240,683,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,04,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #04,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-01-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,05,US TOTAL,TOTAL,,"238,818,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,05,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #05,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-02-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,06,US TOTAL,TOTAL,,"239,643,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,06,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #06,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-02-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,07,US TOTAL,TOTAL,,"237,916,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,07,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #07,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-02-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,08,US TOTAL,TOTAL,,"239,429,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,08,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #08,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-02-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,09,US TOTAL,TOTAL,,"241,262,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,09,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #09,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-02-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,10,US TOTAL,TOTAL,,"238,863,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,10,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #10,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-03-07,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,11,US TOTAL,TOTAL,,"238,590,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,11,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #11,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-03-14,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,12,US TOTAL,TOTAL,,"233,332,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,12,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #12,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-03-21,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,13,US TOTAL,TOTAL,,"230,051,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,13,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #13,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-03-28,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,14,US TOTAL,TOTAL,,"221,732,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,14,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #14,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-04-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,15,US TOTAL,TOTAL,,"217,377,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,15,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #15,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-04-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,16,US TOTAL,TOTAL,,"223,446,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,16,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #16,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-04-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,17,US TOTAL,TOTAL,,"215,820,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,17,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #17,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-04-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,18,US TOTAL,TOTAL,,"223,846,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,18,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #18,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-02,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,19,US TOTAL,TOTAL,,"228,799,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,19,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #19,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-09,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,20,US TOTAL,TOTAL,,"229,381,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,20,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #20,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-16,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,21,US TOTAL,TOTAL,,"235,020,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,21,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #21,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-23,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,22,US TOTAL,TOTAL,,"235,533,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,22,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #22,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-05-30,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,23,US TOTAL,TOTAL,,"235,775,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,23,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #23,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-06-06,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,24,US TOTAL,TOTAL,,"236,096,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,24,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #24,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-06-13,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,25,US TOTAL,TOTAL,,"234,683,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,25,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #25,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-06-20,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,26,US TOTAL,TOTAL,,"232,909,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,26,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #26,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-06-27,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,27,US TOTAL,TOTAL,,"230,820,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,27,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #27,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-07-04,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,28,US TOTAL,TOTAL,,"232,196,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,28,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #28,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-07-11,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,29,US TOTAL,TOTAL,,"227,794,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,29,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #29,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-07-18,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,30,US TOTAL,TOTAL,,"228,413,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,30,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #30,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-07-25,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,31,US TOTAL,TOTAL,,"231,314,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,31,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #31,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-08-01,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,32,US TOTAL,TOTAL,,"230,657,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,32,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #32,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-08-08,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,33,US TOTAL,TOTAL,,"231,331,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,33,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #33,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-08-15,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,34,US TOTAL,TOTAL,,"231,624,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,34,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #34,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-08-22,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,35,US TOTAL,TOTAL,,"231,527,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,35,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #35,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-08-29,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,36,US TOTAL,TOTAL,,"224,402,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,36,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #36,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-09-05,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,37,US TOTAL,TOTAL,,"225,389,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,37,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #37,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-09-12,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,38,US TOTAL,TOTAL,,"220,448,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,38,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #38,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-09-19,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,39,US TOTAL,TOTAL,,"226,011,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,39,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #39,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-09-26,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2022-04-07 13:40:31.000,US,2020,EGGS SET
,40,US TOTAL,TOTAL,,"216,003,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,40,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #40,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-10-03,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2020,EGGS SET
,41,US TOTAL,TOTAL,,"223,592,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,41,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #41,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-10-10,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2020,EGGS SET
,42,US TOTAL,TOTAL,,"219,977,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,42,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #42,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-10-17,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2020,EGGS SET
,43,US TOTAL,TOTAL,,"223,987,000",,,"CHICKENS, BROILERS - EGGS SET, MEASURED IN EGGS",,43,NATIONAL,ANIMALS & PRODUCTS,CHICKENS,US TOTAL,,,WEEK #43,UNITED STATES,9000,POULTRY,EGGS,,00000000,ALL UTILIZATION PRACTICES,ALL PRODUCTION PRACTICES,2020-10-24,,SURVEY,NOT SPECIFIED,BROILERS,,,WEEKLY,99,2023-04-04 15:00:00.000,US,2020,EGGS SET
